,country,code,year,total_plastic_prod
0,Bermuda,BMU,2019,8107.157320187924
0,Bermuda,BMU,2020,7521.445068611531
0,Bermuda,BMU,2021,7957.694860739906
0,Bermuda,BMU,2022,8548.92767181965
0,Bermuda,BMU,2023,
0,Sierra Leone,SLE,1990,29460.15330062342
0,Sierra Leone,SLE,1991,35376.0048021321
0,Sierra Leone,SLE,1992,30836.646293532747
0,Sierra Leone,SLE,1993,34864.21153909522
0,Sierra Leone,SLE,1994,41353.695653161194
0,Sierra Leone,SLE,1995,39487.29165228826
0,Sierra Leone,SLE,1996,42706.25761464492
0,Sierra Leone,SLE,1997,38555.80879330513
0,Sierra Leone,SLE,1998,30490.99956346402
0,Sierra Leone,SLE,1999,30355.356081847094
0,Sierra Leone,SLE,2000,28835.705049639426
0,Sierra Leone,SLE,2001,48742.518176952
0,Sierra Leone,SLE,2002,56060.998788929886
0,Sierra Leone,SLE,2003,62112.70164134458
0,Sierra Leone,SLE,2004,64857.68839802043
0,Sierra Leone,SLE,2005,73784.07778555667
0,Sierra Leone,SLE,2006,84443.51543937782
0,Sierra Leone,SLE,2007,96440.96761607635
0,Sierra Leone,SLE,2008,111188.94965552662
0,Sierra Leone,SLE,2009,109697.83583191801
0,Sierra Leone,SLE,2010,116914.75893078835
0,Sierra Leone,SLE,2011,132973.19408875814
0,Sierra Leone,SLE,2012,171835.52323874744
0,Sierra Leone,SLE,2013,223128.4313207514
0,Sierra Leone,SLE,2014,227429.13166213396
0,Sierra Leone,SLE,2015,192821.63429429624
0,Sierra Leone,SLE,2016,175167.23553851957
0,Sierra Leone,SLE,2017,168669.85123931814
0,Sierra Leone,SLE,2018,185252.35056989503
0,Sierra Leone,SLE,2019,184865.27293694983
0,Sierra Leone,SLE,2020,184245.25349032294
0,Sierra Leone,SLE,2021,192694.9021159639
0,Sierra Leone,SLE,2022,185680.86656999917
0,Sierra Leone,SLE,2023,172768.81629646695
0,Seychelles,SYC,1990,5668.503175398318
0,Seychelles,SYC,1991,5757.30557951815
0,Seychelles,SYC,1992,6669.412723366653
0,Seychelles,SYC,1993,7288.36934088986
0,Seychelles,SYC,1994,7481.183390770537
0,Seychelles,SYC,1995,7815.99134616232
0,Seychelles,SYC,1996,7736.741999440516
0,Seychelles,SYC,1997,8657.730039457865
0,Seychelles,SYC,1998,9356.174083773933
0,Seychelles,SYC,1999,9580.958477624292
0,Seychelles,SYC,2000,9456.271322080614
0,Seychelles,SYC,2001,9569.764109988442
0,Seychelles,SYC,2002,10727.140669458473
0,Seychelles,SYC,2003,10853.073392405337
0,Seychelles,SYC,2004,12907.988144220326
0,Seychelles,SYC,2005,14134.984236217342
0,Seychelles,SYC,2006,15631.624046712415
0,Seychelles,SYC,2007,15571.891530092538
0,Seychelles,SYC,2008,14159.528049228278
0,Seychelles,SYC,2009,12299.303195216395
0,Seychelles,SYC,2010,14188.713695702729
0,Seychelles,SYC,2011,15306.072907770991
0,Seychelles,SYC,2012,15746.776120496119
0,Seychelles,SYC,2013,19270.082068874828
0,Seychelles,SYC,2014,20056.655812238005
0,Seychelles,SYC,2015,20704.58288316924
0,Seychelles,SYC,2016,22671.976138382506
0,Seychelles,SYC,2017,24216.538061949093
0,Seychelles,SYC,2018,25791.251836601576
0,Seychelles,SYC,2019,27010.86180319239
0,Seychelles,SYC,2020,19984.006102804833
0,Seychelles,SYC,2021,21496.25875312862
0,Seychelles,SYC,2022,29746.774696141438
0,Seychelles,SYC,2023,30953.4548998489
0,Namibia,NAM,1990,33719.94976035929
0,Namibia,NAM,1991,36221.187158948844
0,Namibia,NAM,1992,41450.37226256343
0,Namibia,NAM,1993,39294.980245565435
0,Namibia,NAM,1994,44314.61571787195
0,Namibia,NAM,1995,48085.68347365833
0,Namibia,NAM,1996,48214.39081217964
0,Namibia,NAM,1997,50218.62967214155
0,Namibia,NAM,1998,46811.7305597171
0,Namibia,NAM,1999,46756.63937908585
0,Namibia,NAM,2000,47405.43947011507
0,Namibia,NAM,2001,42995.24264817409
0,Namibia,NAM,2002,40479.21204246925
0,Namibia,NAM,2003,59542.63138535905
0,Namibia,NAM,2004,79881.12420780766
0,Namibia,NAM,2005,87606.33745937547
0,Namibia,NAM,2006,96712.2445127886
0,Namibia,NAM,2007,106837.6612466157
0,Namibia,NAM,2008,104032.36108925
0,Namibia,NAM,2009,108037.96449222277
0,Namibia,NAM,2010,138163.96042204238
0,Namibia,NAM,2011,151361.60557873274
0,Namibia,NAM,2012,157630.72049896733
0,Namibia,NAM,2013,145559.53093872117
0,Namibia,NAM,2014,150298.87200491148
0,Namibia,NAM,2015,137000.63383453555
0,Namibia,NAM,2016,129589.98566152102
0,Namibia,NAM,2017,155855.23164270836
0,Namibia,NAM,2018,165365.559221608
0,Namibia,NAM,2019,151586.03278133555
0,Namibia,NAM,2020,127918.80484559288
0,Namibia,NAM,2021,149900.69005328405
0,Namibia,NAM,2022,151892.335761889
0,Namibia,NAM,2023,149278.7106979522
0,Suriname,SUR,1990,3366.270855098011
0,Suriname,SUR,1991,3883.6919932271335
0,Suriname,SUR,1992,3506.6765910727477
0,Suriname,SUR,1993,3716.1125981113173
0,Suriname,SUR,1994,5247.816378315022
0,Suriname,SUR,1995,5994.029186912115
0,Suriname,SUR,1996,7465.535975573251
0,Suriname,SUR,1997,8029.323020744174
0,Suriname,SUR,1998,9627.759988119531
0,Suriname,SUR,1999,7681.4998576876405
0,Suriname,SUR,2000,8213.492615304416
0,Suriname,SUR,2001,7230.716496307539
0,Suriname,SUR,2002,9478.03259473279
0,Suriname,SUR,2003,11043.433854729645
0,Suriname,SUR,2004,12862.660809222672
0,Suriname,SUR,2005,15543.525108019769
0,Suriname,SUR,2006,22762.893700674365
0,Suriname,SUR,2007,25451.67729637168
0,Suriname,SUR,2008,30620.31589383611
0,Suriname,SUR,2009,33588.25742200744
0,Suriname,SUR,2010,37860.762035421605
0,Suriname,SUR,2011,38327.96319542474
0,Suriname,SUR,2012,43161.763281122796
0,Suriname,SUR,2013,44598.38762789016
0,Suriname,SUR,2014,45420.44141315185
0,Suriname,SUR,2015,44429.20799376683
0,Suriname,SUR,2016,28752.16222468455
0,Suriname,SUR,2017,31129.160116966796
0,Suriname,SUR,2018,34635.13845449419
0,Suriname,SUR,2019,34807.10695368088
0,Suriname,SUR,2020,25236.695958088603
0,Suriname,SUR,2021,26706.572664023162
0,Suriname,SUR,2022,31383.17803448607
0,Suriname,SUR,2023,32782.46248945946
0,Sri Lanka,LKA,1990,434410.5935736098
0,Sri Lanka,LKA,1991,486751.0666433895
0,Sri Lanka,LKA,1992,524751.2220314756
0,Sri Lanka,LKA,1993,559128.9567255795
0,Sri Lanka,LKA,1994,633702.9531256427
0,Sri Lanka,LKA,1995,704662.6320171726
0,Sri Lanka,LKA,1996,751607.3843432799
0,Sri Lanka,LKA,1997,816189.9161283902
0,Sri Lanka,LKA,1998,854212.239926467
0,Sri Lanka,LKA,1999,846714.1424901998
0,Sri Lanka,LKA,2000,883191.2213765947
0,Sri Lanka,LKA,2001,851766.7365493405
0,Sri Lanka,LKA,2002,894316.9002187564
0,Sri Lanka,LKA,2003,1021149.9129472227
0,Sri Lanka,LKA,2004,1117455.708068509
0,Sri Lanka,LKA,2005,1319896.2503612693
0,Sri Lanka,LKA,2006,1529407.7167194586
0,Sri Lanka,LKA,2007,1749542.0967850469
0,Sri Lanka,LKA,2008,2201855.553891313
0,Sri Lanka,LKA,2009,2274994.9528515902
0,Sri Lanka,LKA,2010,3171118.240148035
0,Sri Lanka,LKA,2011,3664183.8568221363
0,Sri Lanka,LKA,2012,3809875.1748169484
0,Sri Lanka,LKA,2013,4164289.295613422
0,Sri Lanka,LKA,2014,4463248.277294933
0,Sri Lanka,LKA,2015,4604531.259148595
0,Sri Lanka,LKA,2016,4759816.268855796
0,Sri Lanka,LKA,2017,5103987.089098631
0,Sri Lanka,LKA,2018,5110348.853320012
0,Sri Lanka,LKA,2019,4814043.352533274
0,Sri Lanka,LKA,2020,4559283.804094511
0,Sri Lanka,LKA,2021,4792105.52305517
0,Sri Lanka,LKA,2022,4009849.238071691
0,Sri Lanka,LKA,2023,4562126.405074281
0,El Salvador,SLV,1990,104481.65830727346
0,El Salvador,SLV,1991,113911.49692346415
0,El Salvador,SLV,1992,126079.55956504635
0,El Salvador,SLV,1993,144880.01856537614
0,El Salvador,SLV,1994,166548.57209806045
0,El Salvador,SLV,1995,193496.9718716281
0,El Salvador,SLV,1996,207905.89541478083
0,El Salvador,SLV,1997,221685.81777539966
0,El Salvador,SLV,1998,237191.7793605369
0,El Salvador,SLV,1999,244728.86075539613
0,El Salvador,SLV,2000,255588.58376060886
0,El Salvador,SLV,2001,266380.53687983955
0,El Salvador,SLV,2002,274657.8125593287
0,El Salvador,SLV,2003,287230.2433281941
0,El Salvador,SLV,2004,297660.28860008763
0,El Salvador,SLV,2005,318766.5719929219
0,El Salvador,SLV,2006,347001.63883275486
0,El Salvador,SLV,2007,368946.6070962436
0,El Salvador,SLV,2008,390095.2011235383
0,El Salvador,SLV,2009,381739.56109144463
0,El Salvador,SLV,2010,400093.9052115705
0,El Salvador,SLV,2011,439909.58073605853
0,El Salvador,SLV,2012,463817.50739055825
0,El Salvador,SLV,2013,476934.47639362264
0,El Salvador,SLV,2014,490001.5635681671
0,El Salvador,SLV,2015,508322.7254284515
0,El Salvador,SLV,2016,524657.7230035876
0,El Salvador,SLV,2017,541742.4661491273
0,El Salvador,SLV,2018,564333.7294082202
0,El Salvador,SLV,2019,582991.4851722555
0,El Salvador,SLV,2020,540484.5765603677
0,El Salvador,SLV,2021,629880.4039808484
0,El Salvador,SLV,2022,693767.7486838902
0,El Salvador,SLV,2023,737722.3147104282
0,Mozambique,MOZ,1990,
0,Mozambique,MOZ,1991,54184.90173386144
0,Mozambique,MOZ,1992,39339.23299474882
0,Mozambique,MOZ,1993,40526.50124488098
0,Mozambique,MOZ,1994,41579.96627036326
0,Mozambique,MOZ,1995,43035.32437154676
0,Mozambique,MOZ,1996,56648.82103412676
0,Mozambique,MOZ,1997,68505.53249130338
0,Mozambique,MOZ,1998,78028.01388507904
0,Mozambique,MOZ,1999,88346.743160044
0,Mozambique,MOZ,2000,83363.31093570055
0,Mozambique,MOZ,2001,79420.0894644954
0,Mozambique,MOZ,2002,83645.62003627061
0,Mozambique,MOZ,2003,92539.82918863426
0,Mozambique,MOZ,2004,111568.20497576807
0,Mozambique,MOZ,2005,124658.09678906015
0,Mozambique,MOZ,2006,133672.81319518125
0,Mozambique,MOZ,2007,151968.74156626922
0,Mozambique,MOZ,2008,181611.7973311625
0,Mozambique,MOZ,2009,172384.61285096794
0,Mozambique,MOZ,2010,160408.67012911596
0,Mozambique,MOZ,2011,205492.54247248327
0,Mozambique,MOZ,2012,234572.63334335177
0,Mozambique,MOZ,2013,241740.75336671533
0,Mozambique,MOZ,2014,252707.08290829186
0,Mozambique,MOZ,2015,227837.87568672397
0,Mozambique,MOZ,2016,169645.83932117335
0,Mozambique,MOZ,2017,186451.3665097347
0,Mozambique,MOZ,2018,211088.04901721326
0,Mozambique,MOZ,2019,218051.5239365012
0,Mozambique,MOZ,2020,200096.90538894455
0,Mozambique,MOZ,2021,227262.5484275423
0,Mozambique,MOZ,2022,258731.44420579495
0,Mozambique,MOZ,2023,289904.90997034375
0,Belgium,BEL,1990,164138.1314836479
0,Belgium,BEL,1991,168278.3224958411
0,Belgium,BEL,1992,187679.80170814978
0,Belgium,BEL,1993,179638.15152776992
0,Belgium,BEL,1994,195755.5217174374
0,Belgium,BEL,1995,230241.94929100893
0,Belgium,BEL,1996,223188.0944621724
0,Belgium,BEL,1997,202009.80990832814
0,Belgium,BEL,1998,206662.43299786386
0,Belgium,BEL,1999,206436.52303277442
0,Belgium,BEL,2000,189287.20167996618
0,Belgium,BEL,2001,189250.1754223298
0,Belgium,BEL,2002,206546.730504784
0,Belgium,BEL,2003,254268.87175735435
0,Belgium,BEL,2004,295142.9266169381
0,Belgium,BEL,2005,308332.739534158
0,Belgium,BEL,2006,326354.8287576022
0,Belgium,BEL,2007,376445.8423181361
0,Belgium,BEL,2008,413541.8247000738
0,Belgium,BEL,2009,386303.81063048914
0,Belgium,BEL,2010,384838.31636841595
0,Belgium,BEL,2011,418339.9174039317
0,Belgium,BEL,2012,396614.782930492
0,Belgium,BEL,2013,417109.4003902403
0,Belgium,BEL,2014,427980.31937311694
0,Belgium,BEL,2015,369581.89920134895
0,Belgium,BEL,2016,380555.1369550745
0,Belgium,BEL,2017,401900.15734428476
0,Belgium,BEL,2018,434302.51086479553
0,Belgium,BEL,2019,428360.50796342164
0,Belgium,BEL,2020,420491.17686267867
0,Belgium,BEL,2021,480351.12179014133
0,Belgium,BEL,2022,466529.45525356435
0,Belgium,BEL,2023,505381.40687552723
0,Estonia,EST,1990,
0,Estonia,EST,1991,
0,Estonia,EST,1992,
0,Estonia,EST,1993,21266.97423441334
0,Estonia,EST,1994,21849.48278624266
0,Estonia,EST,1995,23863.03963565366
0,Estonia,EST,1996,25363.024462127247
0,Estonia,EST,1997,27315.331873501433
0,Estonia,EST,1998,30069.217018395328
0,Estonia,EST,1999,30508.17537160003
0,Estonia,EST,2000,30135.4552915961
0,Estonia,EST,2001,33145.88380271592
0,Estonia,EST,2002,39045.84439361826
0,Estonia,EST,2003,52326.335598542806
0,Estonia,EST,2004,64366.033417653314
0,Estonia,EST,2005,74757.51053540269
0,Estonia,EST,2006,90210.9831930972
0,Estonia,EST,2007,118966.89537359981
0,Estonia,EST,2008,128996.26851514165
0,Estonia,EST,2009,104043.26786723293
0,Estonia,EST,2010,103462.69712261186
0,Estonia,EST,2011,123020.21816297373
0,Estonia,EST,2012,121987.66193711752
0,Estonia,EST,2013,133098.3994390055
0,Estonia,EST,2014,141144.63916746023
0,Estonia,EST,2015,121307.28279284145
0,Estonia,EST,2016,127571.52851446315
0,Estonia,EST,2017,142683.0607411842
0,Estonia,EST,2018,162292.61300540302
0,Estonia,EST,2019,165820.5983465033
0,Estonia,EST,2020,166032.3970837579
0,Estonia,EST,2021,195361.2462833859
0,Estonia,EST,2022,200961.05962326005
0,Estonia,EST,2023,215923.21302622007
0,Cuba,CUB,1990,214167.55992601495
0,Cuba,CUB,1991,181802.69158223722
0,Cuba,CUB,1992,165124.88323957133
0,Cuba,CUB,1993,167228.74462351864
0,Cuba,CUB,1994,212693.86873420552
0,Cuba,CUB,1995,227508.37751337467
0,Cuba,CUB,1996,187042.3164022894
0,Cuba,CUB,1997,189648.17065959444
0,Cuba,CUB,1998,192417.63836436215
0,Cuba,CUB,1999,212067.99941624506
0,Cuba,CUB,2000,228522.16339452748
0,Cuba,CUB,2001,236873.41207806137
0,Cuba,CUB,2002,251139.31862510796
0,Cuba,CUB,2003,268415.2634174462
0,Cuba,CUB,2004,285624.6673742576
0,Cuba,CUB,2005,318826.5712542171
0,Cuba,CUB,2006,365121.7207681718
0,Cuba,CUB,2007,405696.2620817607
0,Cuba,CUB,2008,420942.78061736736
0,Cuba,CUB,2009,429760.20281987544
0,Cuba,CUB,2010,445322.39573126537
0,Cuba,CUB,2011,515803.622808419
0,Cuba,CUB,2012,546838.5675580602
0,Cuba,CUB,2013,576796.8965418743
0,Cuba,CUB,2014,603025.2004869998
0,Cuba,CUB,2015,651448.2375045863
0,Cuba,CUB,2016,683130.7058063388
0,Cuba,CUB,2017,724103.7249217117
0,Cuba,CUB,2018,748023.9321712325
0,Cuba,CUB,2019,773276.2832059725
0,Cuba,CUB,2020,802615.558124436
0,Cuba,CUB,2021,
0,Cuba,CUB,2022,
0,Cuba,CUB,2023,
0,Poland,POL,1990,225969.28299525924
0,Poland,POL,1991,292834.8680073752
0,Poland,POL,1992,323097.9577694231
0,Poland,POL,1993,328941.2563202181
0,Poland,POL,1994,379494.88575024216
0,Poland,POL,1995,487346.4849256551
0,Poland,POL,1996,548650.9169781655
0,Poland,POL,1997,545790.8813101365
0,Poland,POL,1998,598286.9094459249
0,Poland,POL,1999,582343.4089808038
0,Poland,POL,2000,589843.2890319439
0,Poland,POL,2001,653838.2813134472
0,Poland,POL,2002,681802.6952601306
0,Poland,POL,2003,746048.2918845633
0,Poland,POL,2004,873724.9212148705
0,Poland,POL,2005,1048528.9589340438
0,Poland,POL,2006,1180322.8065341702
0,Poland,POL,2007,1469366.7959972818
0,Poland,POL,2008,1827542.8133565378
0,Poland,POL,2009,1506050.6701606484
0,Poland,POL,2010,1629228.4245788988
0,Poland,POL,2011,1795945.7759148155
0,Poland,POL,2012,1696130.7317289806
0,Poland,POL,2013,1766449.4790953912
0,Poland,POL,2014,1846313.8214486248
0,Poland,POL,2015,1634073.5865573257
0,Poland,POL,2016,1609802.1619673483
0,Poland,POL,2017,1796860.4711172278
0,Poland,POL,2018,2016530.603854868
0,Poland,POL,2019,2041459.574378887
0,Poland,POL,2020,2053050.4314439627
0,Poland,POL,2021,2333563.7969573108
0,Poland,POL,2022,2362392.3098557554
0,Poland,POL,2023,2778404.28324912
0,Djibouti,DJI,1990,15512.80836441434
0,Djibouti,DJI,1991,15858.98388426579
0,Djibouti,DJI,1992,16395.23849829958
0,Djibouti,DJI,1993,15983.355433707933
0,Djibouti,DJI,1994,16862.717285768304
0,Djibouti,DJI,1995,17069.681578672415
0,Djibouti,DJI,1996,16942.125963185597
0,Djibouti,DJI,1997,17239.49843438864
0,Djibouti,DJI,1998,17637.0628504642
0,Djibouti,DJI,1999,18385.125397264015
0,Djibouti,DJI,2000,18904.72638101561
0,Djibouti,DJI,2001,19631.330252411295
0,Djibouti,DJI,2002,20272.813424879227
0,Djibouti,DJI,2003,21333.31968882686
0,Djibouti,DJI,2004,22843.26169932337
0,Djibouti,DJI,2005,24302.91476368395
0,Djibouti,DJI,2006,26368.891192431198
0,Djibouti,DJI,2007,29079.78572550064
0,Djibouti,DJI,2008,34264.79606213525
0,Djibouti,DJI,2009,35979.753331168984
0,Djibouti,DJI,2010,38706.27873391233
0,Djibouti,DJI,2011,42497.05409037699
0,Djibouti,DJI,2012,46423.489957715174
0,Djibouti,DJI,2013,70059.39286522719
0,Djibouti,DJI,2014,75953.47965806317
0,Djibouti,DJI,2015,83145.67727529854
0,Djibouti,DJI,2016,89338.18703026672
0,Djibouti,DJI,2017,94744.04980329481
0,Djibouti,DJI,2018,99918.73678029659
0,Djibouti,DJI,2019,105933.71472611693
0,Djibouti,DJI,2020,109236.2782008196
0,Djibouti,DJI,2021,116118.4976293812
0,Djibouti,DJI,2022,126011.8258894039
0,Djibouti,DJI,2023,140561.0666683297
0,Angola,AGO,1990,
0,Angola,AGO,1991,
0,Angola,AGO,1992,
0,Angola,AGO,1993,44885.67976249025
0,Angola,AGO,1994,33832.39901176541
0,Angola,AGO,1995,42279.99980789521
0,Angola,AGO,1996,49889.199352350304
0,Angola,AGO,1997,58591.261003333435
0,Angola,AGO,1998,49667.28135623683
0,Angola,AGO,1999,46969.072332621814
0,Angola,AGO,2000,69691.84969243701
0,Angola,AGO,2001,68214.62340319152
0,Angola,AGO,2002,116684.38845519924
0,Angola,AGO,2003,135975.40030115197
0,Angola,AGO,2004,179787.43516151517
0,Angola,AGO,2005,282221.77170093596
0,Angola,AGO,2006,399856.78913759073
0,Angola,AGO,2007,498218.9498504955
0,Angola,AGO,2008,675870.4366662508
0,Angola,AGO,2009,536698.3491170567
0,Angola,AGO,2010,639693.2580542641
0,Angola,AGO,2011,853360.3426312401
0,Angola,AGO,2012,977507.1717246955
0,Angola,AGO,2013,1010226.3381688998
0,Angola,AGO,2014,1037918.7685777091
0,Angola,AGO,2015,690815.1956650867
0,Angola,AGO,2016,402762.08410781826
0,Angola,AGO,2017,562522.5677826927
0,Angola,AGO,2018,606496.2840339052
0,Angola,AGO,2019,541208.0358848235
0,Angola,AGO,2020,370242.4394837077
0,Angola,AGO,2021,507674.82435233734
0,Angola,AGO,2022,796947.8919297287
0,Angola,AGO,2023,646742.7798072619
0,Kenya,KEN,1990,93061.44898746586
0,Kenya,KEN,1991,88492.48546299507
0,Kenya,KEN,1992,89118.13769358945
0,Kenya,KEN,1993,62441.341623689026
0,Kenya,KEN,1994,77600.23349296149
0,Kenya,KEN,1995,98206.76749820523
0,Kenya,KEN,1996,130769.8012974746
0,Kenya,KEN,1997,142384.61435473763
0,Kenya,KEN,1998,153004.3187161653
0,Kenya,KEN,1999,139998.96809768328
0,Kenya,KEN,2000,137929.16100807494
0,Kenya,KEN,2001,140975.97431852933
0,Kenya,KEN,2002,142731.707950403
0,Kenya,KEN,2003,161803.30324221292
0,Kenya,KEN,2004,174730.82791151648
0,Kenya,KEN,2005,203418.41722059457
0,Kenya,KEN,2006,280361.51814433595
0,Kenya,KEN,2007,346937.865929447
0,Kenya,KEN,2008,389677.4464815492
0,Kenya,KEN,2009,459720.99885419226
0,Kenya,KEN,2010,492922.929520975
0,Kenya,KEN,2011,508814.5591258667
0,Kenya,KEN,2012,612242.0947939979
0,Kenya,KEN,2013,669504.5762715857
0,Kenya,KEN,2014,741309.9638719687
0,Kenya,KEN,2015,761226.9111469192
0,Kenya,KEN,2016,812192.5004653906
0,Kenya,KEN,2017,890587.58949788
0,Kenya,KEN,2018,1000954.6823910476
0,Kenya,KEN,2019,1089707.358144961
0,Kenya,KEN,2020,1092736.9344774974
0,Kenya,KEN,2021,1190941.8879292973
0,Kenya,KEN,2022,1231284.5641519001
0,Kenya,KEN,2023,1166373.8794673043
0,Costa Rica,CRI,1990,78526.87708884844
0,Costa Rica,CRI,1991,98937.67119415196
0,Costa Rica,CRI,1992,117742.33677344807
0,Costa Rica,CRI,1993,131749.6270744288
0,Costa Rica,CRI,1994,144177.10932140605
0,Costa Rica,CRI,1995,159187.77115477584
0,Costa Rica,CRI,1996,160560.28272373613
0,Costa Rica,CRI,1997,173431.281220948
0,Costa Rica,CRI,1998,188137.36410104833
0,Costa Rica,CRI,1999,195982.37406690104
0,Costa Rica,CRI,2000,206414.19749787616
0,Costa Rica,CRI,2001,219647.69877961162
0,Costa Rica,CRI,2002,227933.1544358203
0,Costa Rica,CRI,2003,237460.005706396
0,Costa Rica,CRI,2004,255866.9081013605
0,Costa Rica,CRI,2005,275527.85224352014
0,Costa Rica,CRI,2006,312303.5623934122
0,Costa Rica,CRI,2007,369623.06736087176
0,Costa Rica,CRI,2008,423476.37419430446
0,Costa Rica,CRI,2009,422706.0404915213
0,Costa Rica,CRI,2010,517747.73524790653
0,Costa Rica,CRI,2011,587919.8295463895
0,Costa Rica,CRI,2012,649362.2444387653
0,Costa Rica,CRI,2013,700479.1809627425
0,Costa Rica,CRI,2014,715145.2083623413
0,Costa Rica,CRI,2015,775989.1549481563
0,Costa Rica,CRI,2016,809055.5451305321
0,Costa Rica,CRI,2017,832002.0593067082
0,Costa Rica,CRI,2018,858180.7702302121
0,Costa Rica,CRI,2019,885643.3832208028
0,Costa Rica,CRI,2020,857843.1875115456
0,Costa Rica,CRI,2021,893109.552863956
0,Costa Rica,CRI,2022,951992.8107656806
0,Costa Rica,CRI,2023,1189212.9733640975
0,Antigua and Barbuda,ATG,1990,10170.740251924626
0,Antigua and Barbuda,ATG,1991,10714.976014319951
0,Antigua and Barbuda,ATG,1992,11156.8331291045
0,Antigua and Barbuda,ATG,1993,12017.962676225974
0,Antigua and Barbuda,ATG,1994,13280.422817363706
0,Antigua and Barbuda,ATG,1995,13088.413670422608
0,Antigua and Barbuda,ATG,1996,14429.015238983478
0,Antigua and Barbuda,ATG,1997,15603.576110804319
0,Antigua and Barbuda,ATG,1998,16780.025597185217
0,Antigua and Barbuda,ATG,1999,17752.111249711197
0,Antigua and Barbuda,ATG,2000,19133.94756950041
0,Antigua and Barbuda,ATG,2001,18644.481629347283
0,Antigua and Barbuda,ATG,2002,19079.492516351536
0,Antigua and Barbuda,ATG,2003,20141.129975934455
0,Antigua and Barbuda,ATG,2004,21803.18948107498
0,Antigua and Barbuda,ATG,2005,24300.410083135892
0,Antigua and Barbuda,ATG,2006,27696.37513897336
0,Antigua and Barbuda,ATG,2007,31600.534896017864
0,Antigua and Barbuda,ATG,2008,33092.93385984486
0,Antigua and Barbuda,ATG,2009,29457.665600791115
0,Antigua and Barbuda,ATG,2010,27583.923880375536
0,Antigua and Barbuda,ATG,2011,27224.457575774297
0,Antigua and Barbuda,ATG,2012,28196.936689666945
0,Antigua and Barbuda,ATG,2013,28161.210397572202
0,Antigua and Barbuda,ATG,2014,29295.874286811344
0,Antigua and Barbuda,ATG,2015,30547.86835559539
0,Antigua and Barbuda,ATG,2016,31651.3701045932
0,Antigua and Barbuda,ATG,2017,32532.251412322166
